"","R","SSB","SPR","YPR","B","SY","SPR0","pSPR","Fmulti","Scenario"
"39",16.1928574935744,3111.97945697493,192.182229616349,44.4906338196374,9201.58213561511,720.430517480448,344.60485213824,0.557688693075204,0.76,"A"
"40",15.8285437616556,3002.53366783964,189.691086751343,45.1516266678143,8949.93810918221,714.684507305423,344.60485213824,0.550459709357918,0.78,"A"
"41",15.4620467233351,2895.25804293341,187.249339931429,45.7970455740923,8699.89385783244,708.116207985438,344.60485213824,0.54337406675955,0.8,"A"
"42",15.0933470235824,2790.08876180111,184.855536511668,46.4273773711427,8451.37685079827,700.744608244856,344.60485213824,0.536427549886942,0.82,"A"
"43",14.7224390527532,2686.96831809779,182.508367565312,47.0430903407214,8204.32907034511,692.58886373469,344.60485213824,0.529616360399065,0.84,"A"
"44",14.3493448402199,2585.8486387144,180.206738879569,47.6446350500872,7958.71731176635,683.669320697611,344.60485213824,0.522937323027822,0.86,"A"
"45",13.9740180537344,2486.66502281646,177.949177770807,48.2324451445151,7714.45342687748,674.000757226345,344.60485213824,0.516386164230278,0.88,"A"
"46",13.5965023732838,2389.37862660996,175.734800098658,48.8069380985488,7471.52507051406,663.603620021278,344.60485213824,0.509960318342128,0.9,"A"
"47",13.2167549103808,2293.92965036729,173.562244735701,49.3685159284537,7229.85128728041,652.491564844237,344.60485213824,0.503655835542547,0.92,"A"
"48",12.8347831520868,2200.27314716624,171.43048862563,49.9175658681697,6989.39361275287,640.681172273576,344.60485213824,0.497469747050631,0.94,"A"
"49",12.4505858934578,2108.3634412414,169.338492122627,50.4544610109049,6750.10797618631,628.187796695477,344.60485213824,0.491399035944789,0.96,"A"
"50",12.0641343940701,2018.14998516486,167.285104694859,50.9795609183734,6511.93119153296,615.024271804569,344.60485213824,0.485440363526142,0.98,"A"
"51",11.6754395343558,1929.59317812969,165.26942497126,51.4932121995456,6274.8317319203,601.205665174011,344.60485213824,0.479591114129065,1,"A"
"52",11.2845295127792,1842.65830280089,163.290662735577,51.9957490606596,6038.79118904416,586.74771330768,344.60485213824,0.473848994645241,1.02,"A"
"53",10.8913400390999,1757.29148642122,161.34759176672,52.487493828126,5803.72545809811,571.659163140599,344.60485213824,0.468210446735075,1.04,"A"
"54",10.4959055731802,1673.4620909034,159.439514697955,52.9687574458588,5569.62333500312,555.955187492153,344.60485213824,0.462673446727891,1.06,"A"
"55",10.0981962838112,1591.12679624573,157.565445504018,53.4398399484607,5336.42897808062,539.645998763782,344.60485213824,0.457235133302214,1.08,"A"
"56",9.69822657462338,1510.25282342231,155.724638087346,53.9010309116075,5104.11872468875,522.7444404532,344.60485213824,0.451893341376622,1.1,"A"
"57",9.29598248948753,1430.80265870369,153.916238581746,54.3526098808864,4872.6503855233,505.260953195919,344.60485213824,0.446645593138665,1.12,"A"
"58",8.89145984039994,1352.74194240044,152.139464911489,54.7948467802689,4641.98966307984,487.206243861779,344.60485213824,0.441489619102803,1.14,"A"
